"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Lancaster","VA",,"51","103",27.6119,30.9051,30.0226,34.5588,32.6683,35.8779,36.8272,31.7647,33.7349,20.7182,18.4492,25,20.6573,21.564,23.2456,24.0826,25.7336,27.7174,21.7918,21.8667,15.2655,19.6809,17.2414,19.4301,21.5223,28.9538,28.3465,30.3704,29.316,25.4717,25.3769,22.9692,21.4502,20.977,24.0642,25.8575,26.1194,28.1174,29.3706,30.0683,28.2927,22.293,16.7043,17.5487,17.1053,20.904
"Louisa","IA","Muscatine","19","115",10,14.2857,3.3333,17.5,23.8095,27.907,32.5,21.9512,13.9535,15.2174,10,21.6667,25.4237,26.1538,23.2143,28.3333,21.6667,22.0339,19.6429,13.2075,11.3208,18.3673,11.7647,28.5714,28.5714,27.027,22.5,33.3333,26.5306,19.0476,22.5,17.1429,22.5806,27.2727,27.7778,33.3333,43.5897,38.4615,26.5306,28.8889,26.6667,21.8182,25.4545,21.4286,23.3333,26
"Hancock","IA",,"19","081",23.3333,31.0345,36.6667,29.7297,27.907,23.8095,20.5128,20.9302,20,17.3913,14,25.7143,27.2727,21.9512,38.7097,27.5862,23.3333,22.2222,26.6667,14.5455,19.0909,21.1009,25.2101,24.5614,22.807,31.0078,27.6423,31.1475,26.0163,21.6,16.5563,20.8,19.8198,22.6415,23.0769,24.7191,16.3043,18.5567,23.4694,30.5556,34.6154,33.3333,29.0323,20.4545,23.1707,15.8537
"Box Butte","NE",,"31","013",72.7273,75,85.7143,82.3529,85.7143,84.6154,69.2308,75,50,52.381,61.1111,,53.8462,58.3333,38.4615,42.1053,47.619,61.1111,57.8947,66.6667,50,64.2857,,,,,,,,,4.7619,,9.5238,21.4286,42.8571,54.5455,,50,45.4545,,,,33.3333,30.7692,36.3636,38.4615
"Lowndes","AL","Montgomery","01","085",40.9091,37.037,40.7407,45.8333,31.0345,26.6667,25,25,13.7931,18.75,23.3333,22.5806,17.6471,20.6897,24,20,30.4348,26.9231,30,24.1379,18.1818,20.6897,9.6774,11.1111,12.5,15.1515,17.2414,23.8095,13.3333,8,4.3478,,4.3478,4.7619,14.2857,13.0435,12,21.7391,19.0476,21.0526,11.7647,17.6471,15.7895,22.7273,28.5714,26.087
"Pike","AR",,"05","109",18.4211,12.1212,11.6279,11.3636,22,20.4545,16.3636,20,16.2791,21.7391,20.4082,32.4324,36.1111,29.2683,20.9302,19.4444,23.6842,21.0526,16.6667,7.6923,4.9505,3.3333,4.6875,8.0645,5.7143,6.1728,6.0976,14.8936,16.9811,18.75,12,8.1633,7.2727,11.3208,12.3077,18.0328,17.9104,17.9104,20.5479,17.6471,24.3243,17.5439,21.8182,14,16,12.963
"Chattahoochee","GA","Columbus","13","053",12.9032,16.129,12.5,3.7037,6.8966,24.2424,34.2857,20.5882,28.5714,26.4706,20.5128,26.6667,18.75,11.3636,18.3673,20,39.2857,28.5714,18.75,33.3333,29.2683,39.3939,43.75,27.2727,30.5556,17.6471,15.7895,20.8333,9.6774,13.7931,17.3913,18.1818,,,,,,,,5.5556,6.25,5.2632,5.5556,10,26.087,26.087
"Green","KY",,"21","087",9.6774,28.125,31.7073,36.5854,31.7073,27.907,11.7647,12.5,11.7647,8.8235,6.0606,8.8235,10.2564,16.2162,19.4444,16.6667,23.0769,27.907,23.0769,25.9259,19.2308,25,9.5238,33.3333,32,20.6897,25,23.6842,30.5556,27.7778,28.5714,25,25,29.1667,23.0769,22.2222,31.5789,22.7273,23.0769,34.6154,41.6667,48,34.7826,30,15,8
"Scott","AR",,"05","127",20.6349,24.4444,16.9811,13.5593,9.5238,11.1111,17.0213,17.0732,20.5128,16.6667,8.1081,16.2791,13.6364,14.0351,11.1111,10.2041,12.9032,12.963,21.0526,20.4082,14.5833,12.2449,11.1111,11.3208,11.3208,26.4151,20.9677,18.5714,22.3881,24.6154,15.3846,14.0845,10.6061,16.1765,16,13.3333,15.7143,26.2295,22.5352,20.8955,20,18.4211,13.0435,11.6667,15.5172,13.6364
"Watonwan","MN",,"27","165",30.5085,32.7586,39.1304,38.3562,29.2308,29.4118,21.875,18.75,23.7288,21.8182,22.2222,28.0702,20.5479,17.1429,23.7288,21.4286,18,13.3333,11.9048,23.8095,23.2558,24.3902,15.625,21.1538,21.0526,28.7879,30.6452,26.6667,23.0769,26.1538,21.6667,23.2558,21.4286,23.2558,33.3333,28.8462,24,25.4902,19.6429,25.8065,30.7692,31.746,41.0714,35.1852,20.6897,11.1111
"Saint Helena","LA","Baton Rouge","22","091",,,,,7.6923,,28.5714,20,28.5714,18.75,20,23.0769,15.3846,,,,33.3333,,23.5294,40,30.7692,50,50,,,46.6667,31.25,41.6667,,,12.5,20,27.7778,35,26.9231,21.7391,33.3333,35.2941,30,23.5294,25,18.1818,22.7273,26.3158,12.5,26.6667
"Lake","SD",,"46","079",30.8642,31.7073,32.9897,38.2353,25.4545,26.6667,20,20.7317,13.9785,19.7674,11.236,14.6067,26.1682,31.1828,35.2941,37.8947,34.8315,25,16.9811,15.2174,18.1818,20.4545,12.5,19.5652,25.5814,22.449,22,22.6415,33.8983,35.7143,25.5319,17.4419,12,7.1429,13.9535,16.6667,29.8507,38.4615,38.3333,35.2941,31.4286,25.7143,12.9032,30,37.5,35.7143
"Morrow","OR","Pendleton","41","049",20,21.2766,28.3019,25.4545,23.4043,21.9512,17.5,13.8889,20.5882,18.1818,16.3265,21.7391,27.027,42.1053,38.4615,26.1905,14.2857,25,20.5128,20.6897,13.7931,19.2308,28,30.4348,25,18.1818,24.2424,28.125,33.3333,33.3333,26.6667,26.3158,15.7895,7.4074,13.3333,16.6667,13.8889,24.3243,22.8571,32.1429,25,22.2222,7.1429,6.9767,10,10.2564
"Alleghany","NC",,"37","005",23.913,28.8136,24.5125,25.3521,26.0388,33.3333,30.6306,28.3077,24.6711,15.2824,15,19.2727,21.5548,21.4286,22.7129,22.4756,20.1657,18.9394,14.557,15.7556,13.079,19.6226,16.7857,17.7305,21.8868,25.5172,26.6667,23.1481,23.1061,21.5385,17.8862,14.218,19.6172,17.1171,22.3404,16.7347,19.6,20.073,15.6085,23.2704,19.6429,15.2838,18.3381,17.6923,14.8936,14.5374
"Latimer","OK",,"40","077",18.1818,30.9524,37.5,38.8889,40,28.125,13.3333,11.7647,6.25,6.4516,8.8235,9.5238,12.5,18.75,20,16.6667,26.087,26.9231,21.875,24.1379,15.1515,13.7931,15.3846,4.1667,12,12.5,20.8333,16.129,24.1379,25.8065,16.129,25,25,18.1818,30.4348,20.8333,20.8333,8.3333,11.1111,9.5238,11.1111,20,17.3913,16,26.6667,34.6154
"Essex","VA",,"51","057",29.7753,30.3191,34.0909,38.1503,35.2601,31.1688,29.7468,24.8555,28.5714,26.6272,22.1622,25.4902,29.1925,30.9211,28,26.4286,35.461,33.0769,27.1318,27.1429,17.1429,23.7705,25.1969,22.9008,24.0876,26.7123,23.3333,23.0216,22.4138,20.1835,22.314,22.2222,30.1075,29.5455,26.4151,23.5772,25.4237,29.0076,38.1356,34.8837,31.5315,30.0752,24.8175,19.6429,18.3486,15
"Walsh","ND",,"38","099",10,,,,,,16.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4545,50,,,,
"Mackinac","MI",,"26","097",23.8754,27.5862,23.5294,22.5519,17.1149,16.8367,13.3858,17.3127,14.9871,17.2589,15.2815,19.5195,19.7605,22.8739,22.8228,18.8366,17.9348,16.9753,13.9394,12.7219,12.0275,11.5789,12.8114,13.468,13.2075,18.3562,22.063,22.0339,19.9468,19.0883,13.4783,10.9091,14.4444,12.5,13.2296,12.8788,13.0584,19.5286,22.956,25.1553,21.9072,19.8966,16.9761,15.4696,12.1053,10.3352
"Bacon","GA",,"13","005",11.1111,11.6279,13.3333,13.7255,10,9.6154,14.2857,13.4615,16.6667,19.6429,14.0351,26.6667,22.5,17.8082,18.3673,18,15.2542,13.4615,21.2121,30,29.0323,27.2727,31.0345,37.5,40.9091,42.1053,22.2222,20,14.2857,14.2857,7.1429,15.3846,15.3846,,21.4286,15.7895,19.0476,17.3913,20.8333,16.6667,17.3913,29.4118,26.6667,41.6667,,30.7692
"Barnes","ND",,"38","003",50,,,,,,,,,,,,,,,,,41.6667,40,30.7692,31.25,37.5,30.7692,20,41.6667,26.6667,23.0769,25,,,,,,,,,,,,,,,,,,
"Skamania","WA","Portland","53","059",30.5164,38.6364,39.8148,42.1622,36.9565,29.8913,27.6471,29.0123,26.3158,27.3333,20.9877,29.078,28.0822,32.1678,43.0769,41.3333,35.9477,29.7101,29.2857,32.6389,22.3776,25.7576,28.3465,25.7143,30.7143,32.4503,28.4884,35.7576,32.3171,32.6389,21.028,20.3252,20.6612,25.2174,28.2051,25.4098,25.1799,23.9726,33.0986,33.7838,35.2518,30.9353,26.6667,20,27.451,22.5806
"Red Willow","NE",,"31","145",47.619,40,42.8571,41.6667,34.6154,40.9091,42.8571,,16.6667,15.3846,5.5556,18.1818,27.2727,26.087,28,22.7273,24,30.4348,14.2857,19.2308,17.3913,25.9259,38.0952,38.0952,36.3636,33.3333,20,25,36,39.1304,20.6897,15,19.0476,13.3333,33.3333,26.6667,35,23.5294,25,21.4286,15.3846,15.7895,20,23.5294,25,7.1429
"Cumberland","IL","Charleston","17","035",25,25.8065,34.375,33.3333,25,34.4828,24.2424,25,20,8.5714,13.5135,29.7297,30.2326,25,41.1765,43.75,30.7692,20.9302,21.6216,16.6667,12.1212,13.3333,13.7931,18.5185,25,33.3333,28.5714,25,23.0769,16.6667,13.8889,13.1579,24.2424,28.5714,46.1538,36.3636,31.5789,19.0476,25,51.8519,42.4242,37.1429,22.5806,25,20.5882,31.0345
"Early","GA",,"13","099",26.6667,25,,45.4545,30.7692,45.4545,,,,20,18.75,18.75,50,44.4444,38.8889,33.3333,27.2727,23.8095,15,,,,,,,50,,16.6667,7.8431,10.5263,10.8108,11.7647,16.6667,14.2857,9.5238,7.1429,17.6471,11.7647,25,37.5,35.7143,30,21.0526,16.6667,35.2941,19.0476
"Evans","GA",,"13","109",28.5714,25.5319,30.7692,36.1111,25,28.5714,20,34.375,32.4324,32.3529,25,21.6216,23.0769,33.3333,43.75,42.8571,29.2683,25.5814,20,23.4043,29.7872,22.0339,28,23.4043,35.8974,36.5854,40,27.5,25.641,31.4286,29.7297,25.8065,23.3333,44.4444,33.3333,34.6154,36,33.3333,19.4444,17.6471,19.5122,22.5,27.7778,27.7778,35.2941,27.7778
"Candler","GA",,"13","043",44.3038,45.2055,41.7722,37.9747,20.6522,22.3529,20.2128,17.0213,17.7083,19.5652,13.1868,21.7949,21.7949,19.7674,15.3846,17.0732,16.25,14.4737,12,12.1622,11.6279,14.1176,18.75,18.5714,20,17.9487,16,13.253,15.7895,15.2174,16.5217,20,14.4737,16.129,15.3846,15.3846,18.3333,26.3158,24.1935,24.0741,23.4375,19.3548,14.9254,13.6364,17.8571,33.3333
"Pope","MN",,"27","121",47.3684,48.8095,40.2299,42.3529,30.4878,30,27.5362,23.4375,24.5902,22.0339,25.7576,31.4286,22.8571,21,33.7349,35.5556,30.1205,26.6667,19.5122,20.2899,22.0339,30.7692,28.5714,29.4118,25.3731,30.1587,30.2632,28.75,32,21.6981,27.4194,22,25,24.1379,21.875,23.6842,21.5686,30.7692,42.3077,46.5909,46.3415,36.1111,39.3443,25.4902,24,17.9487
"Emery","UT",,"49","015",,,,,,,,30.7692,42.8571,14.6341,13.0435,18.5185,13.3333,20.4545,13.9535,14.8148,14.0351,11.1111,11.3208,7.4074,2.5641,7.1429,7.1429,27.2727,,,7.6923,6.8966,12.5,17.6471,19.3548,14.8148,14.2857,20,11.7647,10.5263,8.6957,5,11.7647,17.6471,20,17.6471,15.7895,9.5238,6.6667,16.6667
"Boundary","ID",,"16","021",27.1523,29.8742,28.972,24.0854,22.7129,20.6452,18.5185,18.8925,16.9065,15.0602,12.1951,19.1057,19.1571,22.5092,26.4591,21.4545,21.3333,22.6619,21.865,18.5065,17.2662,22.3485,22.8464,24.4444,25,28.6604,29.2683,29.4314,29.7297,26.2097,19.9219,16.9903,16.3934,12.3457,13.3721,15.4639,17.0103,19.403,24.1706,22.7679,20.614,20,16.2037,13.2597,15.5689,16.7832
"Monroe","KY",,"21","171",18.5185,26.9231,28,25,26.9231,23.0769,10.7143,15.3846,15.7895,10,5.2632,5.8824,13.3333,15.7895,15.7895,20,23.0769,14.2857,14.8148,4.7619,4.3478,4.1667,8.3333,16,16.6667,22.5806,21.4286,17.3913,23.5294,16.6667,7.4074,4.3478,11.7647,9.0909,15.3846,23.5294,33.3333,43.75,37.5,25,23.5294,21.0526,13.6364,10.5263,18.1818,11.1111
