"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Yellow Medicine","MN",,"27","173",89000,89500,89500,89000,84900,88500,87900,84700,84700,84700,84900,84700,78210,71500,77000,75000,75000,75000,78500,79900,79900,78500,79900,79900,78500,84700,84900,84900,78500,77500,77500,79900,74900,73900,73900,79900,69900,71500,69900,79000,69000,69000,69000,72000,69900,69000,59900,59900,64900,64900,69000,65000,74900,74500,94500,94500,89000,88900,84000,83900,79900,79900,79000,79000,79900
"Roosevelt","MT",,"30","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,220000,,,,,,239900,,,,,,,,,
"Allendale","SC",,"45","005",75000,75000,75000,69000,69000,59000,59000,59900,60900,69000,60900,49900,49900,49900,79500,85000,85000,85000,79900,79900,72900,58900,58900,44900,44900,69900,72900,65900,59900,59900,51900,51900,42900,42900,42900,,,,,39900,54900,83900,76000,75000,75000,75000,70000,39500,38500,38500,34900,34900,36500,34900,34900,34900,34900,34900,39900,42900,58000,56900,79900,79900,75000
"Catahoula","LA",,"22","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179000,,,,,,,,107500,51400,,75000,95000,,,,,,,,,115000,115000,110000,,,185500,,185500
"Sac","IA",,"19","161",76900,,,93500,93500,99900,,,66000,,65000,,49900,60900,51999,58000,58000,,,72000,69500,72000,81900,81900,72000,81900,79990,81900,100000,109000,110000,124000,104900,89000,79900,75000,69500,68900,54500,54500,68000,68000,69500,69500,79500,79500,75000,75000,75000,75000,68000,59500,68000,60000,69900,60000,59500,89000,62500,75000,75000,62500,75000,56000,75000
"Martin","IN",,"18","101",79000,52000,64900,62500,64900,64900,79900,119000,119000,119000,119000,109000,109000,74900,74900,89900,115000,119000,115900,99000,99000,99000,110000,97900,110000,110000,114000,97900,90000,115000,114900,109500,114000,85000,85000,85000,74900,125000,89900,85000,74900,69900,89900,89900,69500,69500,79000,79900,79900,74900,74900,69900,69900,69900,74900,74900,74900,89500,78500,89000,78500,60000,64900,59900,59900
"Emmet","IA",,"19","063",89500,89500,82500,74000,74000,69900,69900,85000,76500,85000,99500,85000,85000,78500,74000,75000,74900,69900,68500,68500,68500,70000,69900,69900,69900,74900,57000,69900,69900,57000,50000,57000,57000,69900,69900,59900,57000,49900,59900,59900,57000,57300,57000,,75000,75000,75000,41900,47900,55000,,,64900,,64900,,,,,,,,,,
"Clinton","KY",,"21","053",122000,150000,139900,150000,150000,164900,164900,139900,139900,143500,139000,139000,139900,139000,129900,139000,125000,125000,130000,138500,130000,125000,125000,122000,120000,120000,99900,99900,99900,99900,125000,125000,149000,172500,189900,189900,172500,169000,169000,172500,172500,162000,162000,125000,125000,99800,98500,98500,98500,93000,90000,90000,79000,79000,65000,92000,94500,89000,94500,93000,99800,94500,94500,80995,69900
"Parmer","TX",,"48","369",,,,,,,,,,77500,,,,,130000,,,,,,,,,125000,125000,125000,125000,110000,,149900,,112500,120000,120000,127500,139900,139900,149000,149000,139900,139900,139900,139900,120000,120000,120000,120000,139900,139900,139900,139900,139900,135000,135000,139900,125000,,150000,150000,135000,119900,120000,125000,125000,130000
"Jackson","MN",,"27","063",64900,49500,45000,39013,39013,39013,,52900,69000,52900,79000,119000,99000,99000,99900,99900,81500,83000,83000,89000,95000,93000,93000,95000,95000,95000,95000,99000,99000,93500,89000,89900,89900,89900,87000,87000,86900,86900,85000,84900,84900,86900,84900,78000,82500,89900,116900,93500,84900,84900,84900,89000,129900,109900,86900,84900,82500,85900,95000,135000,134900,124900,124999,99900,129900
"Grundy","MO",,"29","079",89900,99000,89900,99000,98500,89900,92000,92000,99000,95000,79900,75000,74500,74900,75000,75000,75000,75900,79500,84900,92000,84900,85000,92500,92500,95000,95000,99000,118000,99900,95000,95000,99000,96000,89500,89500,89000,89000,89500,93500,96000,99500,89000,89500,89000,85000,84900,85000,87500,99500,89900,89900,89000,97500,84900,84900,88000,87500,88000,88000,90000,87500,90000,99500,99500
"Webster","MS",,"28","155",,85800,85800,,,,49900,49900,85000,75900,58000,58000,73000,99000,90000,90000,59000,99900,99900,58900,58000,58900,,,,58000,,,,,,,,,,85000,112500,112500,,,,147000,162000,162000,188999,169000,155000,,,,,,,,57000,57000,,,,47200,68900,65000,68900,84900,84900
"Sublette","WY",,"56","035",370000,429000,425000,429000,429000,439000,425000,425000,395000,425000,375000,374000,350000,339000,299000,339000,289000,285000,279900,339000,317900,306000,297960,287500,297960,287500,260000,250000,244000,250000,250000,251500,259000,285000,260000,250000,249900,251500,250000,249000,259900,249000,269500,269500,259000,260000,260000,257000,255000,257000,257000,257000,255000,250000,249900,249000,246000,239000,239500,240000,239000,220000,239000,239000,229900
"Juab","UT","Provo","49","023",229000,227905,209900,199900,199000,189900,199900,124000,199000,129500,124000,99000,99900,104900,95000,105000,104900,119000,120000,120000,174900,169900,169900,179400,159900,174000,174900,164900,156308,169900,192900,181000,174000,165000,176400,164500,159900,164500,155000,159900,144900,133900,133900,140900,129900,139900,189900,165000,165000,189000,208900,208900,204995,225000,204995,204995,227500,204995,199999,175000,189000,175000,174900,174900,155000
"McCormick","SC",,"45","065",259900,259900,259900,275000,259900,259900,259900,255000,249000,239900,114900,129900,139900,149900,139900,159999,169000,175000,175000,179000,169000,169900,169000,169900,169000,175000,175000,175000,185000,179900,249900,269900,259900,259900,250000,264900,269000,249900,257000,239900,249500,225000,224000,230000,239900,234900,230000,239000,152900,249900,249000,247000,246000,229900,239000,246000,239000,235000,235000,229900,239000,229000,229900,239900,239000
"Ochiltree","TX",,"48","357",99500,99500,138000,155000,149500,95000,96000,99500,98500,98500,96000,97500,98500,110000,98500,98500,85900,84900,84900,72000,85900,85900,79000,79000,85000,94000,85000,85000,93900,94000,127500,145000,145000,135000,140000,132000,116000,128000,88500,125000,125000,88000,104900,87500,125000,160000,163900,160000,150000,,,140000,94900,102000,85000,79000,84900,115000,128000,165375,169000,165375,125000,125000,125000
"Lewis","MO","Quincy","29","111",123900,95000,94900,94900,79900,79900,79900,69900,69900,69900,68500,68500,69900,74900,79900,79900,94900,94900,79900,74000,74000,114900,118500,114900,106000,92500,88000,88000,88000,88000,88000,89000,89000,88000,75000,79000,78900,78900,78900,99500,112800,105000,105000,110000,119900,105000,99900,95500,89900,99000,115900,115900,115900,119000,134500,134900,135000,134900,114900,94000,134500,135000,92000,89000,85900
"Washington","ID",,"16","087",159900,162500,162500,155000,153000,162500,153000,149900,144900,139900,140000,144500,139900,144500,149000,149000,140000,149650,140000,140000,149900,140000,149500,149000,139900,135295,135000,133000,145000,129900,119900,120000,124000,124000,129900,135000,129900,129000,133500,142000,143500,139000,135000,139500,139500,148900,140000,148900,120000,140000,144500,144000,135000,128400,129500,130000,135000,144000,149900,149000,145000,139500,137000,135000,139000
"Nemaha","KS",,"20","131",,,,,,69500,69500,75900,82900,,,,,,,,,,,104900,104900,89900,89000,80000,69000,69000,53900,53900,69000,69900,69900,69900,69900,84500,79900,69900,69000,79900,72500,72500,69900,69000,49900,49900,83500,79900,79900,,,69000,,,,,,,,115000,115000,115000,90000,89500,123500,,
"Nantucket","MA",,"25","019",1495000,1495000,1460000,1395000,1286000,1250000,1395000,1395000,1395000,1495000,1495000,1550000,1695000,1695000,1695000,1695000,1595000,1495000,1495000,1525000,1595000,1625000,1595000,1595000,1595000,1595000,1595000,1495000,1495000,1399000,1495000,1500000,1525000,1600000,1595000,1595000,1600000,1495000,1500000,1495000,1495000,1495000,1495000,1495000,1449999,1495000,1575000,1595000,1595000,1575000,1495000,1495000,1495000,1499000,1620000,1600000,1695000,1750000,1850000,1795000,1699000,1699000,1699000,1795000,1695000
"Teton","ID","Jackson","16","081",419000,369000,359000,349000,339000,329000,325000,312000,325000,308000,300000,297500,295000,289000,279000,279000,275000,275000,275000,275000,269000,249000,250000,255000,249000,257000,249900,239500,240000,235000,234900,235000,225000,222500,225990,220000,227900,220000,215000,224900,220000,216000,219900,225000,225000,230000,245000,245000,190000,235000,249000,249900,239000,275000,279000,299000,279000,279000,289000,289900,299000,289000,279000,270000,265000
"Ralls","MO","Hannibal","29","173",128000,145000,135900,99999,99999,129900,144900,149900,139000,129000,129900,114900,114900,109500,114900,123000,123000,119900,123000,119900,123000,119000,99900,119000,97500,98900,94000,90000,119900,123500,117500,139900,139900,143500,143500,136000,125000,119900,119900,120000,139900,135000,115000,119900,119900,120000,119900,125000,119900,119900,115000,119000,129900,136000,140000,135000,140000,139900,140000,131000,131000,114900,119900,125000,119900
"Jones","NC","New Bern","37","103",154900,150000,169000,169000,170000,170500,170500,164000,150000,149900,149900,143000,139900,134900,134900,134900,140500,140500,140500,141500,144900,141500,138900,141500,139900,139900,138900,139000,145900,143900,142900,150000,151000,139500,139500,137900,139900,139000,135000,135000,138543,133900,132900,133900,133900,132000,169900,171925,167000,169950,169900,168900,165000,159047,157000,150000,144900,138500,135000,135000,128000,128000,120000,124900,127900
"Roberts","SD",,"46","109",,,,,,,,,,,,,,,,,,199000,64900,64900,49900,65000,65000,64900,50000,65000,65000,,,115000,,79900,95000,95000,95000,95000,35900,39900,39900,39900,59900,65000,49900,65000,50000,49900,49900,,82000,,110000,65000,100000,110000,129000,168000,129000,89900,129000,87900,87900,89900,79900,79900,79900
"Howard","MO","Columbia","29","089",95900,95900,90000,89900,90000,95900,89900,82900,99000,106000,109500,109500,108000,104900,104900,103000,104900,106000,92000,84900,85000,90000,99500,108000,108000,115000,108000,105000,108000,119000,129900,117995,120000,112000,112000,112000,115000,112000,120000,118000,120000,120000,112500,128500,120000,129500,120000,120000,110000,110000,89000,85000,92000,89000,89000,92000,99700,105000,99900,99900,99950,99000,99950,99950,97500
"Caldwell","LA",,"22","021",150000,149921,149921,98700,149000,74000,125000,125000,74000,74000,99900,125000,114900,150000,140000,99500,99500,79000,114500,140000,104900,140000,104900,99990,99860,104900,98000,99860,99860,99000,99860,99860,99000,99000,100000,100000,100000,100000,99900,98000,86900,75000,95000,86900,80000,95000,86900,85000,91000,119000,100000,86000,88000,86000,88000,88000,89000,99000,89900,89900,89900,99000,99000,100000,95000
"Marshall","KS",,"20","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Butte","SD",,"46","019",148000,145000,150000,176900,159900,149900,140000,139500,144900,139000,137000,134900,137000,137000,137000,135000,137000,137000,139000,139900,138000,139900,139900,140000,144900,145000,134900,134900,134900,134900,135900,139900,145000,138000,139500,139900,149900,150000,139900,139900,134900,134900,139900,136000,137500,138000,137900,138000,137000,134900,129000,129000,119900,129000,125000,125900,137000,132500,144900,148000,144900,139900,133900,135000,147000
"Metcalfe","KY","Glasgow","21","169",126500,87000,99900,99900,106500,99900,117500,117500,109500,92000,104500,104900,89950,89000,86000,79900,87500,87500,89000,89900,97500,101500,115000,119900,124900,129900,129900,129900,119000,119000,119900,119900,99500,96000,94900,82500,119000,96000,94900,99000,90000,92500,124900,124900,90000,89000,90000,92000,99000,125900,119500,99000,119500,95500,95500,88900,95500,88900,86000,86000,79900,85000,109900,85000,85000
"Rice","KS",,"20","159",69900,69900,69900,45000,45000,49900,44900,51900,59900,65000,60000,58000,58000,59900,59900,59900,61500,60000,58000,60000,60000,77000,67500,59900,68000,68000,85000,79500,85000,92500,79900,61600,85000,75000,69900,69900,85000,82900,69900,59900,55000,59900,59500,59900,57500,57500,59900,60200,59500,69900,62800,59900,73000,69900,69900,67500,64900,64900,68000,69900,69000,64900,69000,64900,59000
"Carbon","MT","Billings","30","009",289000,279900,265000,265000,249900,259000,249500,244500,244000,236500,241600,239000,241600,229900,230000,239000,219900,224000,224000,249000,249000,249000,249900,249000,249000,241600,229900,249000,227900,239900,234900,229900,249900,249900,249900,259000,250000,259900,269500,249900,269000,269000,278800,269000,279999,260000,269500,269000,229900,279000,255000,297500,299000,299000,270000,297500,309900,314900,299000,295000,299000,292000,292000,294000,275000
"Lanier","GA","Valdosta","13","173",139900,137900,139900,130900,129900,134900,132900,134900,134900,132900,134900,129900,129900,129900,129900,129900,129900,129900,129900,129900,132900,130000,129900,129900,129900,129000,124900,124900,124900,124900,121900,125000,124900,126900,124900,124900,124900,124900,124900,124900,124900,124900,126900,125000,124900,124900,121900,119900,119000,119900,119900,119000,125000,125000,126400,132000,130000,132000,138900,139900,136900,130000,132000,135900,129800
"Cumberland","VA","Richmond","51","049",209950,219900,209950,196500,186000,185000,164950,165000,163950,159950,169999,155900,152000,155000,159000,164900,159900,155000,159000,159950,160000,160000,159900,160000,159950,160000,155000,148000,148000,147000,150000,158950,157999,154900,154900,154950,154900,149900,158950,159900,157000,149950,136500,136950,134900,143900,147000,149000,120000,159950,155000,149000,152000,140000,144500,140000,133950,129900,134900,139900,120000,123950,125000,124950,124950
"Yuma","CO",,"08","125",120000,119000,119000,115000,72500,79000,115000,93000,83000,80000,80000,93000,95000,95000,115000,120000,120000,115000,120000,120000,120000,120000,120000,120000,120000,120000,120000,130000,130000,145000,138000,135000,150000,135000,135000,138000,135000,120000,130000,135000,130000,135000,115000,,,115000,125000,125000,135000,135000,135000,125000,125000,120000,120000,135000,135000,125000,135000,140000,135000,135000,135000,135000,134900
"White Pine","NV",,"32","033",165000,,,,,,,,,,,155000,155000,115000,115000,155000,224000,224000,155000,155000,132000,90000,132000,132000,125000,90000,74900,55000,55000,89000,87500,84900,85000,74900,81000,88790,149500,159900,159900,159900,159900,159900,159900,149900,149500,149000,139900,139000,109500,130000,105000,139900,130000,139900,120000,120000,109000,125500,128000,128000,120000,100000,100128,99999,98000
"Cheyenne","NE",,"31","033",,,,,,,73300,67500,69600,74900,78800,79900,89900,89900,165000,165000,145000,160200,145000,78800,115900,78800,111900,80900,111900,122900,120000,120000,120000,133900,138000,119500,115000,124900,134400,134400,134900,119500,119500,119500,110000,129500,129500,129000,112500,112500,129000,149000,129000,128500,128500,139000,128500,134000,139000,145000,135000,129000,134900,149000,164900,154900,185000,149000,160000
"Dimmit","TX",,"48","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,109000,89000,199900,159000,169000,169000,169000,179000,169000,169000,199500,234875,199500,169000,169000,,,,33300,,152000,152000,169000,80000,80000,77000,77000,
"Brown","KS",,"20","013",68000,70000,86000,79400,69500,69500,67500,68000,68000,68000,69500,65000,65000,65000,65000,65000,65000,69000,65000,59000,59000,60000,60000,60000,62000,54400,45000,46000,56000,59500,57000,65000,70000,72500,75500,78500,74500,74500,74500,74000,73000,75000,73000,70000,70000,70000,64000,65000,67500,65000,60000,70000,69900,72000,72500,84500,76000,73000,76000,84500,82900,72500,82900,82900,84500
"Camden","NC","Elizabeth City","37","029",295000,289900,289000,285500,279000,274900,269900,269000,269000,269900,255000,269000,259900,259900,264900,269000,259900,259900,259900,255000,252164,249500,247000,249900,239900,239000,235500,240000,239900,239900,240000,245000,268000,275000,275000,250000,259500,246988,238000,239000,239900,239900,229900,230000,229900,232250,232250,232250,189000,209000,209900,232900,234900,232250,235000,229000,234900,229900,234900,237250,229900,229000,235000,237250,236500
"Johnson","GA","Dublin","13","167",,,,,,,59900,59900,59900,64900,64900,69500,69900,69900,65000,65000,69900,75000,85900,84900,75000,75000,84900,68000,55000,55000,55000,55000,49900,55000,55000,59000,68000,59000,59000,54900,54900,54900,49900,121900,128000,128000,140000,89900,79900,79900,69900,75000,79900,91200,,175900,82900,82900,87500,99900,79500,99900,110000,110000,125000,99900,99900,79900,99900
